Time,Iteration,Cost,Parameters
Sat Aug 24 07:17:50 2024,127,0.22790862621081384,[-1.7668739   2.15793754 -2.0584853  -0.04753612  0.32838671 -2.94945654
  2.94032137  2.23856513  1.38824276 -0.95316476]
Sat Aug 24 07:19:31 2024,128,0.2242916322770029,[-1.76536748  2.15643112 -2.05697888 -0.0460297   0.32688029 -2.95096296
  2.93881496  2.23705872  1.38673635 -0.95165834]
Sat Aug 24 07:21:12 2024,129,0.22285000295739063,[-1.76383845  2.15796016 -2.05544985 -0.04450067  0.32840933 -2.94943392
  2.93728592  2.23858775  1.38826538 -0.95012931]
Sat Aug 24 07:22:53 2024,130,0.22962217688445127,[-1.7628878   2.15700951 -2.05640049 -0.04355002  0.32935997 -2.94848328
  2.93633528  2.23953839  1.38731474 -0.95107995]
Sat Aug 24 07:24:34 2024,131,0.22708918514098853,[-1.76238166  2.15650337 -2.05690663 -0.04405616  0.32986611 -2.94797714
  2.93582914  2.23903225  1.38782088 -0.95158609]
Sat Aug 24 07:26:15 2024,132,0.2236326597317067,[-1.76151419  2.1556359  -2.05777411 -0.04492364  0.33073359 -2.94884461
  2.93669661  2.23989973  1.3869534  -0.95245357]
Sat Aug 24 07:28:00 2024,133,0.22422976308760506,[-1.76024639  2.1569037  -2.05650631 -0.04619144  0.32946579 -2.95011241
  2.93796441  2.23863193  1.3882212  -0.95118577]
Sat Aug 24 07:29:42 2024,134,0.22545825238048162,[-1.75870787  2.15536517 -2.05496779 -0.04465291  0.33100431 -2.95165094
  2.93950293  2.2370934   1.38668268 -0.95272429]
Sat Aug 24 07:31:23 2024,135,0.22664140987427697,[-1.75802737  2.15468468 -2.05564828 -0.04397242  0.33168481 -2.95097045
  2.93882244  2.23777389  1.38736317 -0.9520438 ]
Sat Aug 24 07:33:04 2024,136,0.22705675509294346,[-1.75881451  2.15547182 -2.05643541 -0.04475956  0.33089767 -2.95018331
  2.93960958  2.23698676  1.38657603 -0.95283094]
Sat Aug 24 07:34:46 2024,137,0.22822533018302246,[-1.75823245  2.15605388 -2.05701748 -0.04534162  0.33031561 -2.94960125
  2.93902752  2.23756882  1.38599397 -0.95224888]
Sat Aug 24 07:36:30 2024,138,0.2289401074026439,[-1.75678618  2.15750015 -2.05846375 -0.04389535  0.33176188 -2.94815497
  2.93758124  2.23612255  1.38744024 -0.9508026 ]
Sat Aug 24 07:38:11 2024,139,0.23010605891337638,[-1.75564539  2.15864094 -2.05732296 -0.04503613  0.33290266 -2.94929576
  2.93644046  2.23726333  1.38629946 -0.95194339]
Sat Aug 24 07:39:52 2024,140,0.22830878115613631,[-1.75534605  2.1583416  -2.0576223  -0.04533547  0.333202   -2.9495951
  2.9367398   2.23756267  1.38600012 -0.95224273]
