Time,Iteration,Cost,Parameters
Sun Aug 25 02:13:20 2024,169,0.16744677719464618,[-1.98686661  2.22436596 -2.06020087 -0.09143294  0.58961113]
Sun Aug 25 02:14:04 2024,170,0.16108775502473482,[-1.98337259  2.22785997 -2.06369489 -0.08793893  0.58611712]
Sun Aug 25 02:14:48 2024,171,0.16139057842641696,[-1.97996274  2.22445011 -2.06710475 -0.08452907  0.58270726]
Sun Aug 25 02:15:32 2024,172,0.16068145263543954,[-1.97583571  2.22857714 -2.07123177 -0.08040204  0.58683429]
Sun Aug 25 02:16:16 2024,173,0.161916403397274,[-1.97213969  2.23227316 -2.06753576 -0.08409806  0.58313827]
Sun Aug 25 02:17:00 2024,174,0.16461391558815397,[-1.96846373  2.23594912 -2.06385979 -0.08042209  0.57946231]
Sun Aug 25 02:17:43 2024,175,0.16411996277517252,[-1.96525398  2.23915887 -2.06706955 -0.08363184  0.57625256]
Sun Aug 25 02:18:28 2024,176,0.16401364865616896,[-1.96147212  2.23537702 -2.06328769 -0.07984999  0.58003441]
Sun Aug 25 02:19:11 2024,177,0.16538732845229476,[-1.95856084  2.23246573 -2.06619897 -0.0769387   0.57712313]
Sun Aug 25 02:19:55 2024,178,0.16429150177878554,[-1.95396084  2.23706574 -2.06159897 -0.0723387   0.57252313]
Sun Aug 25 02:20:40 2024,179,0.15917030098953788,[-1.95010769  2.24091889 -2.06545212 -0.07619185  0.57637628]
Sun Aug 25 02:21:23 2024,180,0.15790676079276408,[-1.94749163  2.24353495 -2.06283606 -0.07357579  0.57899234]
Sun Aug 25 02:22:07 2024,181,0.15813380076951533,[-1.94419752  2.24024084 -2.06613017 -0.0768699   0.57569823]
Sun Aug 25 02:22:50 2024,182,0.156963708718981,[-1.94042861  2.23647193 -2.06236125 -0.07310098  0.57192932]
Sun Aug 25 02:23:34 2024,183,0.15393123924599142,[-1.93700019  2.23990035 -2.06578967 -0.0765294   0.57535774]
Sun Aug 25 02:24:18 2024,184,0.15902804402025847,[-1.93342719  2.23632735 -2.06221668 -0.0801024   0.57893073]
Sun Aug 25 02:25:02 2024,185,0.1590718355819895,[-1.93084011  2.23374028 -2.06480375 -0.08268948  0.58151781]
Sun Aug 25 02:25:46 2024,186,0.15829493263899774,[-1.92744602  2.23034618 -2.06819785 -0.08608357  0.57812371]
Sun Aug 25 02:26:29 2024,187,0.15600078763547237,[-1.92385294  2.23393926 -2.07179093 -0.08967665  0.57453064]
Sun Aug 25 02:27:13 2024,188,0.15542672934734594,[-1.9201186   2.23020491 -2.06805658 -0.0859423   0.57826498]
Sun Aug 25 02:27:57 2024,189,0.1570193677263694,[-1.91738517  2.22747149 -2.07079001 -0.08867573  0.58099841]
Sun Aug 25 02:28:40 2024,190,0.15382091872214695,[-1.91337476  2.22346107 -2.06677959 -0.09268614  0.58500882]
Sun Aug 25 02:29:24 2024,191,0.15597762565759965,[-1.91029749  2.2203838  -2.06370232 -0.09576341  0.58193155]
Sun Aug 25 02:30:07 2024,192,0.15493629061071107,[-1.90673408  2.2168204  -2.06726573 -0.09932682  0.57836814]
Sun Aug 25 02:30:51 2024,193,0.15705684167259606,[-1.90386017  2.21969431 -2.07013964 -0.0964529   0.57549423]
Sun Aug 25 02:31:35 2024,194,0.156974470549609,[-1.90064297  2.22291151 -2.07335684 -0.09323571  0.57227703]
Sun Aug 25 02:32:18 2024,195,0.15068978369851807,[-1.89795674  2.22022527 -2.0706706  -0.09592194  0.5695908 ]
Sun Aug 25 02:33:02 2024,196,0.15381257407948182,[-1.89519079  2.21745932 -2.06790465 -0.09315599  0.56682485]
Sun Aug 25 02:33:45 2024,197,0.15315168457759235,[-1.89282551  2.2198246  -2.07026993 -0.09079071  0.56919013]
Sun Aug 25 02:34:29 2024,198,0.15025707819338527,[-1.88986286  2.21686196 -2.06730729 -0.08782806  0.57215278]
Sun Aug 25 02:35:13 2024,199,0.1507575666271076,[-1.88704774  2.21967707 -2.06449217 -0.08501295  0.57496789]
Sun Aug 25 02:35:56 2024,200,0.15072287682617455,[-1.88375376  2.22297105 -2.06119819 -0.08830693  0.57167391]
Sun Aug 25 02:36:40 2024,201,0.15125052575327863,[-1.88154061  2.22075791 -2.06341133 -0.09052008  0.57388705]
Sun Aug 25 02:37:24 2024,202,0.1536117857341666,[-1.87902147  2.21823877 -2.06593047 -0.08800094  0.57640619]
Sun Aug 25 02:38:07 2024,203,0.14319025411902855,[-1.87666227  2.22059797 -2.06357127 -0.08564174  0.5787654 ]
Sun Aug 25 02:38:51 2024,204,0.14809429515307446,[-1.87325575  2.21719146 -2.06016475 -0.08904825  0.57535888]
Sun Aug 25 02:39:34 2024,205,0.1540649939927213,[-1.87026081  2.2201864  -2.05716981 -0.08605331  0.57835382]
Sun Aug 25 02:40:17 2024,206,0.15059840681428185,[-1.86721732  2.21714291 -2.05412632 -0.0890968   0.57531033]
Sun Aug 25 02:41:01 2024,207,0.14926709010319805,[-1.86430239  2.21422798 -2.05121139 -0.08618187  0.5723954 ]
Sun Aug 25 02:41:46 2024,208,0.1497017970544006,[-1.8613385   2.21126408 -2.05417528 -0.08321798  0.56943151]
Sun Aug 25 02:42:31 2024,209,0.1463261397617795,[-1.85834104  2.20826663 -2.05117783 -0.08022052  0.56643405]
Sun Aug 25 02:43:16 2024,210,0.14852767650678547,[-1.85500415  2.20492974 -2.04784094 -0.08355742  0.56977095]
Sun Aug 25 02:44:02 2024,211,0.1457649231812511,[-1.85242641  2.202352   -2.0452632  -0.08613515  0.56719321]
Sun Aug 25 02:44:46 2024,212,0.14782665327073274,[-1.84855062  2.20622779 -2.04913899 -0.08225936  0.571069  ]
Sun Aug 25 02:45:31 2024,213,0.1440306326015958,[-1.8466052   2.20428237 -2.04719357 -0.08420479  0.57301443]
Sun Aug 25 02:46:16 2024,214,0.1469790993862317,[-1.84385584  2.20703172 -2.04444421 -0.08145543  0.57576379]
Sun Aug 25 02:47:00 2024,215,0.14700231243041412,[-1.84155029  2.20933728 -2.04674977 -0.08376099  0.57345823]
