Time,Iteration,Cost,Parameters
Tue Nov 19 16:08:07 2024,810,0.029697887972303535,[-2.77939189  2.14506827 -2.08919754  0.00895732  0.28606817 -2.71219894
  3.02385079  1.96456129  1.21207056 -1.3753845   0.68504322  0.91005979
  1.1840553  -1.65908508  0.80311243  2.86013134 -0.65191835 -0.69637834
 -1.8651869   0.51477591  1.60497713  2.58633932 -1.11062703 -0.71343891
 -2.36779895 -2.62439598  3.17090602  2.32677947 -0.64508415 -2.85080809
  1.8727498  -0.16934171 -2.04596003  2.0166982   1.36945334 -0.76351287
  1.12045335 -2.10795553 -0.47923349  2.3512114  -0.10423983  0.69068298
  2.58042411  1.38216613  2.40225283  2.81137302  2.52708106 -2.75306397
  0.14570455 -0.73592386  1.67923895  2.84373512  0.08652352 -2.31021288
  2.99250056 -3.07235001  0.55383016 -0.63417702 -1.72654948  3.10657417
 -1.9946838  -1.71444514 -2.56390086  2.36919985 -2.42567411  2.13656828
  1.84092823  1.33676319  2.68561167  2.87432169  2.01034736  1.41206453
 -1.52418363 -2.11685731  1.24199265]
Tue Nov 19 16:26:31 2024,811,0.02927275179573078,[-2.77911999  2.14534016 -2.08946944  0.00868542  0.28634007 -2.71192704
  3.02357889  1.96428939  1.21179867 -1.3751126   0.68531512  0.91033169
  1.1843272  -1.65881318  0.80338432  2.86040324 -0.65164645 -0.69665024
 -1.86491501  0.51450402  1.60470523  2.58661122 -1.11035513 -0.71371081
 -2.36752705 -2.62412409  3.17063412  2.32650757 -0.64481226 -2.85053619
  1.8724779  -0.16961361 -2.04568813  2.01642631  1.36918144 -0.76378477
  1.12072525 -2.10768363 -0.47896159  2.35148329 -0.10396793  0.69041108
  2.58015221  1.38189423  2.40198093  2.81164492  2.52735296 -2.75279207
  0.14543265 -0.73619576  1.67896705  2.84400701  0.08625162 -2.30994098
  2.99277246 -3.0726219   0.55355827 -0.63390512 -1.72682138  3.10684607
 -1.9949557  -1.71471704 -2.56362896  2.36947174 -2.42540221  2.13629638
  1.84065633  1.33703509  2.68533977  2.87459359  2.01061926  1.41233643
 -1.52445553 -2.11712921  1.24172076]
Tue Nov 19 16:44:55 2024,812,0.02993459323740705,[-2.7781747   2.14628546 -2.09041474  0.00774012  0.28728537 -2.71098175
  3.02263359  1.96334409  1.21274397 -1.3741673   0.68626041  0.91127699
  1.1852725  -1.65786788  0.80243903  2.86134853 -0.65259175 -0.69759554
 -1.86396971  0.51355872  1.60565053  2.58755652 -1.11130043 -0.71465611
 -2.36847235 -2.62506938  3.17157942  2.32556227 -0.64386696 -2.84959089
  1.8715326  -0.16866831 -2.04474284  2.01548101  1.37012674 -0.76473007
  1.11977995 -2.10862893 -0.47801629  2.350538   -0.10302263  0.68946579
  2.58109751  1.38283953  2.40103563  2.81069962  2.52640766 -2.75373737
  0.14637795 -0.73714105  1.67991235  2.84495231  0.08719692 -2.30899568
  2.99371776 -3.07167661  0.55261297 -0.63485042 -1.72776667  3.10590077
