Time,Iteration,Cost,Parameters
  3.07521392  2.17988175  1.1610375  -1.07142008  0.60086459  1.1372234
  1.30511364 -1.87298777  0.72755004  2.87819983 -0.52915092 -0.4751048
 -1.99755167  0.7268198   1.61797306  2.83897317 -1.27136975 -0.2473406
 -2.41288823 -2.26276573  3.14828963  2.54227803 -0.68510565 -2.68371489
  1.50928546 -0.05547419 -2.34485624  2.04739379  1.14468365 -0.6521975
  1.04810056 -1.91894116 -0.29686581  2.32087185 -0.20823119  0.55371767
  2.69532089  1.08187415  2.56966509  2.94039644  2.75132013 -2.95741482
  0.35294227 -0.66337086  1.65479198  2.68010396 -0.25465702 -2.45677756
  2.64718465 -3.07604085  0.79934728 -0.76557695 -1.82943312  3.00050354
 -1.84897758 -1.63462255 -2.55201356  2.30662119 -2.27621024  1.97691351
